CUID,RUID,SSN,first.name,middle.initial,last.name,street.number,street.name,apartment.number,city,state,zipcode
3940,3940,0,whears,M,Agostinho,599,Wettenbel Ave,3d2,Lincoln,NE,68509
19212,21341,370834877,Virgoe,E,Robotka,538,Sumi Rd,4b7,Tucson,AZ,85736
9127,19663,544520284,Cowen,Q,Anup,703,Asahb Street,8v1,Agana,GU,96916
587,587,423250158,Gillis,R,Ouye,213,Pasik Street,4m5,Kosrae,FM,96944
7665,7665,540817331,Alethea,V,Desposito,486,Atmosphere Street,7f3,Aurora,KS,67417
12388,12388,752745046,Bennes,K,Caroli,175,Pursey Ave,8q0,West Cornwall,CT,6796
11,17963,0,Wetherbee,,Bauhaus,397,Shiba St,2q8,Norwich,CT,6360
17124,27736,585630087,Roni,m,Trotter,797,Daw St,4y8,Stony Bottom,WV,24979
2123,2123,0,Nely,U,Phil,NA,PO Box 304,,Wolf Creek,MT,59648
16852,16852,503126866,Rapiah,Z,jjoneda,748,Pilla Street,1t1,San yuan,WA,930
3876,3876,0,Denecour,H,Bacile,401,Lotochinski Street,6k4,Kaunakakai,HI,96748
14984,14984,566256141,Soncini,U,eluverta,103,Brousalis Road,5j0,Kirtland,NM,87417
17808,17808,183444236,Brians,V,Cacha,878,Leyton Ave,2q0,Canon City,CO,81246
18167,34654,0,Degrande,T,Rinor,301,Wor Avenue,6q4,Rochesier,MN,55901
8333,8333,0,Liesenberg,,Sparano,354,Bjorkman Road,0r2,Strathmere,NJ,8248
6172,6172,381786631,Dipper,R,Mierzejewski,114,Aldanondo Road,1k5,Dundas,IL,62425
16357,27339,153775176,Lenee,R,Reavis,306,Mandujano St,2z1,Weissert,NE,68880
3050,5921,0,Coyier,V,Hiroki,303,Sorknes,0h7,Oberon,ND,58357
10085,10085,570287857,Rust,Y,Humphry,327,Gisele Avenue,8m2,Des Moines,IA,50393
3316,3316,753108286,Camile,,Chihung,572,Aimei Rd,8,Puerto Real,PR,740
11456,25792,557568264,Stichler,H,Kurowski,NA,PO Box 894,,Swink,OK,74761
17267,17267,226586844,Satis,A,Mcadams,943,Toshifumi,0c2,Artie,WV,25008
18198,18198,760631346,Frruhk,P,Enzensberger,611,Tingyu Lane,3f3,ltamont,UT,84001
9819,23259,240077822,Zahurin,O,Cottle,824,Mcronald Avenue,8b3,Oakvlile,WA,98568
16432,30863,0,Amand,,Butta,804,Maclachlan St,2o0,Silcer Star,MT,59751
17283,17283,0,Carveiro,B,Henriksen,921,Michail Avenue,1i2,FPO San Francisco,GU,96630
7887,7887,0,Recktenwald,T,Lazzarini,757,Deiadre Avenue,6d8,Saddlestring,WY,82840
1264,11728,0,Hoelper,H,Deluhna,NA,PO Box 2287,,Trpoic,UT,84776
2836,2836,527884831,Nivilinszky,I,Passari,338,Finney Rd,8u6,Clubb,MO,63934
18275,18275,581110844,Dutourne,K,Oneida,830,Cottin Ln,3m7,New Hope,PA,18938
19636,19636,500875278,Foppiano,C,Koke,299,Tienbuen Avenue,4w1,Denio,NV,89404
4632,4632,417884454,Adney,W,Fafard,641,Yousufi Street,3k1,Pemaquid,ME,4558
7713,7713,0,Krief,,Perey,NA,PO Box 2118,,Yorkville,OH,43971
14645,15072,530148284,Lott,N,Leandra,854,Uz Ln,3w5,Colorado Springs,CO,80962
12342,12342,587656028,Bakhshi,Z,Lindemulder,939,Ars Pkwy,2o5,Columbus,OH,43210
10127,20544,604516643,Cheston,,Roxahda,950,Hajijah St,7x1,Cocolalla,ID,83813
17309,17309,0,Ethelwyn,S,Bankhead,54,Chambordon Road,6t8,Marion,AR,72364
8735,8735,165521624,Koren,K,Ahlf,764,Brander St,1w7,National Park,NJ,8063
5903,5903,641574378,Barone,D,Misliah,191,Duft,0x6,Newman Grove,NE,68758
2822,2822,385728678,Cllelon,Q,Oakland,362,Nafeesah Ln,700,Tetonia,ID,83452
9607,11373,110353784,Zulkifl,E,Telles,633,Sadorra Lane,6c0,Hollywood,FL,33028
15344,32134,0,Praeuner,,lroko,591,Peorzek,3s5,Tallula,IL,62688
18549,25397,534537314,Asghqarzadeh,,Canepa,771,Prvaeen Avenue,8p5,Cleveland,OH,44129
8127,8127,477058067,Shibata,,Zaneta,660,Suffoletto Pkwy,700000000,Keota,OK,74941
449,887,720184441,Margolin,I,Anet,562,Reul St,3a4,Crystal River,FL,32629
17549,24807,621500678,Palmqvist,K,Hulme,125,Kimminh Avenue,2a7,Port Republic,VA,24471
7118,7118,748656606,Arvin,R,Yah,92,Setton Rd,0x7,Washington,DC,20004
4058,4058,0,Duris,,Venetia,889,Faison St,5z7,Lackey,KY,41643
9874,17591,645270262,Delong,H,Vollmayer,NA,O Box 1972,,Monroeville,NJ,8343
7600,8658,348423603,Vanalphen,Y,Goldrick,NA,PO Box 3774,,Mercury,NV,89023
17388,29242,232077777,Hurteau,,Coblentz,803,Gottlob Avenue,4l0,Signal Mountain,TN,37377
1364,1364,168342388,Weathersbee,,Zieminski,232,Kweisi Rd,4t8,APO San Francisco,GU,96334
18792,18792,0,Blasine,,Farmer,436,Cite St,2x5,Ridgely,MD,21683
9421,26693,0,ussard,S,Mokhtar,786,Shelbi,4j2,Hamiltonz,IA,50106
14383,14383,360428214,Weikang,K,Corujo,453,Misslitz Street,1t6,Miami,FL,33194
5622,5622,148217680,Zaccone,S,Holk,626,Kebaili Avenue,6j6,Quincy,WA,98824
9955,9955,251225088,Bulbulia,I,Lacoste,592,Thirolf Pkwy,2q7,Applegate,MI,48401
3169,3169,121768544,Larocca,V,Orran,748,Babbie Ln,1f5,Mooreton,ND,58061
1562,1562,128168313,Darou,R,Wilson,521,Kihyen Rd,5c5,Cooersburg,PA,18036
12042,12042,116823122,Claytor,J,Arto,51,Howden St,1v4,Caguas,PR,626
1773,20564,776205015,Haxds,C,Shalhoub,403,Cuffling St,3p1,Harmon,LA,71036
19803,19803,284087000,Juvelier,U,Horowitz,666,Sita Lane,3l4,Bauxite,AR,72011
3329,3329,0,Kamysz,E,Oaensp,372,Evandero St,1v2,uabucoa,PR,747
2382,4218,444042202,Bourdial,I,Masahiko,573,Saveth Ave,8c1,Fort Laramie,WY,82212
4129,4129,138260405,Sutherlin,C,Manno,153,Kathaleen Pkwy,6z8,Bondurant,WY,82922
2107,2107,271068038,Binder,P,Narayanasamy,542,Cheu Lane,5g8,Champlin,MN,55316
18368,18368,516320823,Busichio,F,Bertozzi,155,Mccrery St,5q4,Lucerne,CO,80646
839,839,437502715,Kanako,O,Nita,660,Kreitzberg Lane,5c6,Las Vegas,NV,89114
16717,16717,730487026,Concordia,A,Kenedi,458,Osinek Rd,4b1,Viola,AR,72583
1253,1253,337576827,Mage,,Sherratt,495,Tellup Lane,7q4,Waterbury,CT,6716
1993,1993,121651637,Urano,U,Tansey,210,Hyoungjune Pkwy,6n2,Ucon,ID,83454
6999,13103,203505282,Nicksch,U,Kalugdan,NA,PO Box 272,,Skidmore,TX,78389
4360,20243,137746023,Yamada,Z,Boggan,524,Bompais Rd,3c7,Mastic,NY,11950
19167,19167,686140170,Mouni,,Fusi,950,Byland Lane,1z7,Carr,CO,80612
7740,7740,0,Chand,O,Schad,177,Purnaveja Street,0d0,Efland,NC,27243
7134,7134,0,Pip,X,Babi,293,Matheus Lane,0z0,Washington,PA,15301
17552,25066,0,Gung,,Ascancio,570,Shired St,4a0,Paauhau,HI,96775
9175,19032,251788436,Fogarty,O,Gonzales,NA,POB ox 922,,howell,AR,72745
17338,17338,0,Dejongh,E,Chris,499,Rayne Road,0y4,Aberdeen,SD,57402
11432,11432,0,Angelesco,R,Hayden,578,Tomayko Parkway,0s1,Fairmount,ND,58030
15120,16856,0,Goody,j,Uno,659,Dineen Avenue,8g8,Rock River,WY,82083
18330,34240,326118512,Chicheportiche,C,Invenrizzi,142,Amitava Rd,5x3,Villa Grove,CO,81155
16263,24961,0,Chiencheng,T,Eanline,767,Ronneke Rd,4x3,Gilford,MI,48736
1009,20608,0,Buerkle,Z,Kiyomitsu,528,Gibod Ave,4k2,Oyster,VA,23419
3272,3272,0,Gallops,F,Geilenkirchen,710,Matteri Pkwy,3v6,Sparks Glencoe,MD,21152
54,14401,612654280,Daud,Z,Olympe,128,Huesgen Avenue,6c5,Cavendish,VT,5142
11841,11841,307837317,Greenfield,S,Giavon,462,Boosey St,80000000,Fairhope,PA,15538
5345,21523,460041745,Ferries,T,Kearan,NA,PO Box 753,,Chester,SC,29706
7358,7358,0,Pansen,V,Koxsla,931,Alene Street,0c3,Grer,SC,29650
4887,9290,0,Gipson,E,Barto,172,Hertzschuch Ave,4s1,Raynesford,MT,59469
4135,4135,0,Zaithoon,D,Doop,851,Nathanial Parkway,0j2,Wallingford,CT,6494
108,13174,150470630,Prochaska,F,Makela,243,Somerville Ave,6r7,Hatillo,PR,659
10088,21672,0,Soumnavong,P,Daulton,311,Lyliane Lane,4n4,Watertown,CT,6779
8589,8589,0,Pap,,Manglinong,443,Ebonee Avenue,6f8,Iowa Cigty,IA,52244
13261,13261,287074447,Tetsntmvaa,,Camili,888,Ari Ave,7l6,Gabbs,NV,89409
9570,11096,152162030,Chez,D,Thedora,322,Crissie Rd,1h6,Frisco,CO,80443
18730,18730,547587874,Dunst,,Atencio,813,Hirokazu Parkway,6h7,Hyattville,WY,82428
18316,18316,241363675,Kenjiro,X,Brooker,507,Dufond Avenue,6n5,Peterborough,NH,3458
19903,19903,567352187,Daretti,D,Sturdivant,NA,PO Box 561,,Big Bay,MI,49808
3161,4886,0,Sargis,W,Piehl,962,Wladyslaw,0a8,Lake Norden,SD,57248
2139,11195,134851460,Carrigan,V,Lavarenne,214,Sisko Road,3f1,Jones Mills,PA,15646
13215,13215,483358245,Myrle,S,Yort,518,Kayes Avenue,2v2,Mesa,AZ,85213
7509,10364,0,Stanl,B,Valesano,253,Bilzer Pkwy,0k5,Chisholm,MN,55719
1269,18730,128801782,Dalaroy,D,Stropp,137,Cazaux Ln,6d3,Las Vegas,NV,89120
1494,10915,748710073,Alrdic,,Wilmette,710,Tiwari Rd,6f6,Pittsford,MI,49271
1283,16885,546352263,Graziz,D,concettina,767,Bxutel Street,4k1,Newburg,WV,26410
16164,31162,0,Emalee,R,Kac,230,Gaudichon Rd,2t2,Jeffersonville,IN,47130
16038,16038,435567684,Mengly,,Kechter,639,Couscous,2u5,Four Corners,WY,82715
12109,20445,0,Toyomitsu,U,Caiger,743,Lanny Avenue,7t0,Roebuck,SC,29376
16680,16680,541161327,Riley,,Wimbush,722,Sol,3f1,Miami,FL,33166
19017,19017,0,Hedger,K,Kellyann,144,Deog Ave,1a6,Zeeland,ND,58581
14463,33231,670578670,Chournos,Y,Hinrichsen,NA,PO Box 4978,,Maribel,WI,54227
11865,23270,733735088,Malone,,Cheshaek,86,Foley Ave,7g5,Glasgow,MT,59230
288,7610,484854453,Briegel,K,Higgs,595,Brentley Street,1f3,Washington,DC,20218
14639,20185,0,Hali,D,Afon,NA,PO Box3 34,,Hadlock,WA,98339
6053,20893,738733878,Blackstock,K,Oneill,686,Daguet Parkway,3c6,Greenfield,OH,45165
19674,19674,0,Sylvi,F,Forkas,20,Lavinie Street,1w6,Ridgely,MD,21688
18917,32941,220767561,Madgett,W,Diggs,437,Mingotti,8d6,Harrsion,OH,45030
10936,10936,173186754,Casteel,,Geierhaas,193,Tsukada,7t7,La Veta,CO,81055
4518,12253,0,Ikey,X,Dyckx,113,Hirota Pkwy,8r3,Downsville,WI,54735
5310,5310,0,Hammer,H,Nityhia,913,Vervaece,5w0,North Collins,NY,14111
14762,25352,673746865,Kamberidis,,Suzainah,830,Gilley St,1d5,Memphis,TN,38101
2807,14744,511882352,nodestos,O,Hoplye,495,Ogu Ave,0n1,El Paso,TX,79922
10765,13973,516833650,Shiga,S,Bridle,897,Kornw Lane,6f6,Cavour,SD,57324
13106,13106,788357010,Meadows,U,Lody,589,Beckler,1x7,Louisville,NE,68037
8691,28489,514506343,Kleczka,W,Sadiq,971,Grading Rd,7j0,Mesa,AZ,85210
13780,13780,0,Karoliina,Q,Haylett,312,Schempp Road,30000,Sopchoppy,FL,32358
6801,8257,346713011,Yuam,M,Diane,981,Siefert,5m1,Waneta,KY,40488
17139,17139,542315362,Hoffert,C,Cassell,664,Lusk Pkwy,8h1,Reno,NV,89595
18001,18001,716225420,Terh,H,Borchers,957,Ickes St,6z4,Ralph,AL,35480
9870,9870,582700835,Muhlenbruch,X,Bachofen,507,Urpo Rd,3u0,Orocovis,PR,720
4769,11071,384025678,Kyed,K,Krauel,854,Bossche Street,7d5,Shadehill,SD,57653
10101,23218,184080825,Ingie,Z,Ulivi,846,Westerteicher,5t7,Salisbury,NC,28144
7376,7376,766750683,Vannini,R,Said,NA,PO Box 4306,,Benton Ridge,OH,45816
15612,15612,0,Fidole,H,Natesa,445,Piert Street,0g2,Bellaire,TX,77402
13353,13353,382705170,Broxson,R,Kikuchi,365,Wichman,7l6,South Bend,IN,46618
15354,15354,564217484,Chamsi,P,Roslina,329,Kourakis St,1k7,Sumner,MI,48889
4512,16170,604088722,Danielsen,M,Kercher,116,Gwenda Pkwy,3g2,Delaware,NJ,7833
10841,10841,0,Mcateer,,Dinkuhn,536,Raffaelli Parkway,2t0,Kennedy,AL,35574
15500,28104,484205300,Laryssa,R,Panolil,147,Darlean Rd,2y6,Edgemotn,AR,72044
9701,23948,514855026,Shinichi,,Staggers,324,Kavanaugh Rd,1f8,Stephens,AR,71764
19877,19877,321410676,Brunswick,,Baeuann,17,Netick,2q5,Amherst,SD,57421
9132,21492,0,Tafi,N,Danial,176,Ruhanna Road,6l6,Yoder,IN,46798
17660,17660,0,Askim,A,Sandefer,725,Kigawa Avenue,3t1,Pattersonville,NY,12137
13020,13020,718874440,Gourty,S,Borchard,1,Pex Street,8l4,Kosrae,FM,96944
5263,5263,615778443,Bonham,M,Jeanluc,500,Shusuke Lane,3t4,Preston,MD,21655
12993,12993,536764788,Ainikki,M,Spaugh,614,Dropbox Lane,2q3,Wichita,KS,67218
9049,9049,0,B,V,Homa,861,Chambliss Rd,2n4,Madison,WI,53786
2280,14468,474166462,Horiguchi,I,Vanderford,188,Michaletz Ln,7j4,Bristol,IN,46507
13011,14453,130863044,Cghanonat,,Samu,NA,PO Box 1768,,Brownstown,PA,17508
3546,21956,484815532,Suey,N,Lodovico,313,Wiener,2i6,Fruitland,UT,84027
15776,15776,361610383,Dyan,X,Maus,NA,PO Box 3639,,Chatham,NJ,7928
19590,38441,0,Maggipra,J,Trickett,NA,PO Box 1684,,Dover,DE,19901
6867,7186,0,Azra,X,Bame,300,Cashion,5m1,Greensburg,OH,44232
544,544,0,Knudtson,C,Phiroze,803,Zorony St,0u2,Reno,PA,16343
18628,18628,541874251,Debow,S,Nicolasa,501,asman Ln,200000,South Bristol,ME,4568
19210,19210,143767232,Stec,L,Pujol,449,Ochsner Street,2n4,Torrington,WY,82240
4409,4409,104626141,Bahar,,Magdalen,214,Ticeg Road,3c2,Agana,GU,96928
11384,15958,0,Yul,B,Benardo,281,Mier Lane,7v5,Frankfort,SD,57440
5508,5508,0,Noventa,Y,Georges,541,Lookrer Road,0y0,Cruz Bay,VI,831
4742,4742,522052815,Arbeiter,,Madarus,257,Karun Road,4u8,Park Valley,UT,84329
8630,8630,112756857,Oshea,V,Masselot,646,Marrec Ave,0d1,oLittleton,CO,80160
17302,17302,665718803,Jacquelhyn,,Vopalenskyt,83,Soh Ave,8m1,Serafina,NM,87569
14100,19326,532540614,Gazo,L,Chudleigh,411,Canelon,7p3,Rutherford,NJ,7072
2584,2584,0,Poppy,N,Pirjo,528,rGemaud St,0l8,Bloomfield,MT,59315
17647,17647,0,In,G,Viets,249,Malanot Pkwy,3r1,Mingo Junction,OH,43938
10254,26633,222222440,Duwe,Z,Michenaud,695,Lusinchi Ave,5s1,Ellsworth,WI,54010
3511,3511,0,Prowse,A,Dawdy,375,Periandri,2k6,Bradleay,OK,73011
5381,5381,507723872,Dygutsch,O,Gerstmar,702,Utako Parkway,4r8,Lambertville,MI,48144
10867,18572,0,Bowers,,Shamir,72,Bannick St,7o0,Sharon,ND,58277
14097,14097,0,Kazakoff,,Ceschin,647,Scapeccia Road,6u8,Honolulu,HI,96849
14591,14591,271380600,Johannesen,,Rosminah,388,Slagle Street,4i6,Ryan,IA,52330
12382,12925,230324174,Lennartz,M,Mabie,NA,PO Box 553,,Knoxville,TN,37990
1182,6758,470784557,Neil,V,Damiao,410,Kessiah,0y4,Dermott,AR,71638
11833,11833,0,Kirit,X,Erkes,782,Dawe Street,0d7,Summerlee,WV,25931
10422,10422,0,Washington,,Lacefield,341,Avtar Road,1q0,Raisin,CA,93652
7819,21730,0,Rohman,,Hagler,118,Akiyoshi Ave,6i4,Raymond,KS,67573
6442,23432,324365354,Boron,,Grand,NA,PO Box 4542,,Amagansett,NY,11930
5301,17426,100173384,Sandie,U,Holsclaw,356,Delguzzo Lane,1g8,Haskins,OH,43525
5090,5090,134273210,Elhamy,N,Sargeant,583,Oivind Street,8j0,Idlewild,TN,38346
11312,30696,234542236,Jubin,H,Lieure,996,Shipp Rd,7c1,Rocky Mount,NC,27801
9501,9501,341711066,Saumur,,Satterlund,249,Odbert Ln,4f8,Concord,CA,94520
5408,9058,408552882,Galliani,D,Mccullar,279,Ulli Road,1y1,Warrens,WI,54666
1349,16498,255032266,Taff,O,Chanpong,NA,PO Box 2742,,Christiansted,VI,824
15324,15324,375047204,Christiano,D,Latha,669,Koppendraaier Avenue,7t6,Fairfax,VA,22033
19180,19180,721067774,Guarez,C,Rasman,119,Eriksson Ave,2u1,Six Lakes,MI,48886
828,828,0,Heckendorn,V,Leontine,NA,PO Box 208,,Salt Lake City,UT,84109
6948,10630,220668173,Georgio,C,Treece,NA,PO Box 3733,,Helenville,WI,53137
5657,5657,478344572,Vinaja,R,Courtadoux,502,Rohrbaygh St,5i6,Gladeville,TN,37071
17849,26623,201728167,Karsan,C,Muhchenrg,634,Fioravanti Ave,7000,Jamaica,NY,11415
2927,20767,0,Querengesser,P,Marcel,54,Hamill Street,6o2,Gantt,AL,36038
10981,10981,610015111,Tomy,,Stockmaster,477,Pinkney,7w0,Columbusd,OH,43201
13438,14292,0,Tomaschko,P,Fatehi,538,Matus Ave,1i1,Rochester,IN,46975
19242,19242,778644044,Mahesh,D,Frisco,365,Quevrin Street,3o1,Northwood,NH,3261
12910,12910,335011158,Freyermuth,F,Puisais,482,Huszarik Ave,4c4,Fort Atkinson,IA,52144
13655,13655,431772008,Ugwa,R,Waldeker,552,Campara Lane,5a6,Honolulu,HI,96848
12143,23410,176448172,Sybila,J,Shoun,NA,Pi Box 2765,,Offerle,KS,67563
421,10987,104362800,Chungsik,M,Gasparo,559,Umm,3s2,Adams,ND,58210
17227,17227,180522462,Fronz,Y,Basinger,618,Jolie Street,4m1,Little Compton,RI,2837
18201,32516,441862380,Allday,V,Tette,214,Bonfanti,0o8,Moab,UT,84532
17945,17945,340621160,aona,U,Emde,NA,PO Box a3491,,Sezford,NC,19973
13277,25009,473487127,Ekstrom,,Paqs,793,Spolerich Rd,1d8,Agana,GU,96918
5711,8952,313327388,Claus,K,Smallwood,592,Lechanu Ln,7g4,Morris Chapel,TN,38361
11693,11693,118515614,Jocko,R,Willison,164,Gasmi Lane,8g6,Kanxas City,MO,64110
14823,14823,285258702,Bazley,D,Narciso,28,Tappe Parkway,3g1,Orange,CA,92613
14006,14006,786087243,Vinay,G,Altobello,42,Haskin Avenue,6o3,Upton,KY,42784
2176,4201,174133427,Mahlig,G,Paa,NA,PO Box 3235,,Marlboro,VT,5344
9355,9355,0,Stearne,J,Azizian,850,Dayal Rd,2b4,Detroit,MI,48200
18005,18005,203374873,Stevanovic,,Engelhardt,238,Rashleigh Ln,2x5,Weston,WY,82731
6035,6035,334353235,Ella,,Toshiyuki,286,Cusator Ave,8s8,Tucson,AZ,85723
17240,30362,0,Bahti,K,Mcwhinnie,922,Kieboom,4q6,Quechee,VT,5059
1737,10025,0,Vandendries,M,Baudais,667,Jumilah Rd,7p0,Rives,MO,63875
8581,12618,620780502,Rondall,R,Narender,218,Waileung Ave,5v6,Smelterville,ID,83868
1286,12992,0,Mellba,V,Johni,853,Delmar Parkway,0y7,Washington,DC,20019
15236,15236,532586266,Hord,R,Klemash,993,Brogdon Ln,5i8,Agana,GU,96923
15684,15684,513045573,Siping,Z,Brombal,21,Meridew Road,5r4,Little Compton,RI,2837
12454,17037,0,Yamashita,Y,nMenig,NA,Pl Box 1818,,Linglwe,WY,82223
2675,2675,612828147,Tulinah,L,Mathez,NA,PO Box 958,,Denver,CO,80251
9378,24753,337101411,Grimmegt,Z,Konstantin,919,Terrileigh,7m8,Phonix,AZ,85009
6239,7936,750514841,Stansell,,Loos,NA,PO Box 1438,,South Lyon,MI,48178
18291,21958,484444305,Zicheng,M,Palewindder,701,Schmoe Road,0g1,Hamilton Dome,WY,82427
3396,3396,0,Nones,Z,Ludovicus,268,Shiv Ln,5m1,Orlando,FL,32895
7853,7853,565835205,Filmer,,Liddiard,536,Lepore Avenue,7o2,Columbia,SD,57433
9010,27828,740720353,Venevongsos,K,Hansjosten,870,Sison Rd,4l6,Blanchester,OH,45107
11237,11237,774876161,Hedvige,X,Tueller,855,Bridgman Street,3g4,San Juan,PR,912
8156,8156,688125008,Tornberg,G,Geurtsen,962,Dijmitry Street,0s5,Torrry,UT,84775
7657,7657,0,Scialabba,F,Teschler,331,Kozub Ave,3a4,Jackson,SC,29831
13860,24833,245501771,Silicani,I,Kani,805,Brenneke Street,2d0,Dividing Creek,NJ,8315
12675,32190,0,Yodha,J,dMichihiro,892,Fagerberg Pkwy,6j2,Alamogordo,NM,88311
18208,30166,743846268,Alecia,R,Fricke,NA,PO Box 2245,,Orlando,FL,32858
15657,31224,416506324,Elsheimer,P,Jeanmichel,69,Themann Rd,7g2,Rollinsville,CO,80474
4156,4156,468556102,Nyembwe,Z,Ghania,59,Biondo Street,5n4,Crowheart,WY,82512
12440,12440,350355424,Marzolf,D,Zollin,928,Butvich,5t4,Greenleaf,KS,66943
11937,11937,531738772,Tej,,Pottner,392,Wensley Ave,7v1,New Canaan,CT,6840
8620,8620,608870225,Harriet,M,Rouse,NA,PO Box 410,,Cleburne,TX,76031
3255,3255,223100086,Toews,X,Kerlovich,436,Camilleri Street,4r5,Hickory,NC,28601
10574,16791,130385325,Winski,,Jazanoski,686,Elhage Ave,5a4,Seattle,WA,98129
9191,25749,175217424,Bucky,D,Thorndike,67,Jine Rd,5k1,Falls Village,CT,6031
7002,8004,214577552,Luise,F,Pastorello,94,Sossaman Street,2w8,Newark,NJ,7105
7226,7226,635323454,Ausburne,S,Klonoswki,922,Fritsch Avenue,7h5,Comstock,MN,56525
14880,32530,144437240,Langill,H,Bellew,111,vesser Ave,6000000,Beflast,TN,37019
5720,14682,767127215,Bills,,Castellanos,NA,PO Box 3459,,Deale,MD,20751
932,932,620380601,Mugele,J,The,855,Blau,6c7,Mound City,SD,57646
19225,19225,475727832,Zeda,I,Moritaka,218,Kenzie Parkway,0n4,Port Clyde,ME,4855
3799,12330,221157406,Rodkey,W,Liroff,821,Amarendra Rd,6f6,Minnewaukan,ND,58351
4066,4066,0,Aana,H,Rudie,871,Tsunoda Ave,1p0,Pllum Branch,SC,29840
2787,2787,324780050,Mnacha,Q,Bordeaux,15,Ginderdeuren Parkway,1n3,Wilmington,NC,28404
583,583,0,Guyennon,E,Eisenach,NA,PO Box 1748,,Norene,TN,37136
4412,4412,0,Kalsom,L,Class,320,Edelhard St,1i8,Potter Place,NH,3265
8539,8539,372074245,Netdbs,Q,Terwey,NA,PO Box 2651,,Porters Falls,WV,26162
11351,11351,574655077,Yoshida,G,Tamrazian,957,Chyuan Street,5q6,Agana,GU,96928
1071,1071,726461372,Zainab,X,Luhcs,634,Majette Rd,1g0,Peach Creek,WV,25639
7508,7508,743136833,Disney,G,Peate,516,Fanny Avenue,3l7,FPO San Francisco,GU,96630
4552,4552,304616844,Lista,N,Highet,680,Bloomquist Rd,3s4,Jacksonville,FL,32257
12909,12909,644886211,Bennett,,Godfree,655,Lamothe,3i0,White,SD,57276
13992,13992,281805132,Cindelyn,R,Sogawa,770,Leissner,7l3,Caascade,ID,83611
6218,18743,656212344,Vicke,J,Edlin,853,Leish St,2h8,Opheim,MT,59250
954,9921,421454232,Kristos,,Herncnay,273,Ambrus St,6c2,Decatur,NE,68020
3396,21943,0,Nones,Z,Ludovicus,278,Shiv Ln,5m1,Orlando,FL,32895
1597,1597,563371544,Irmtraud,,Operations,462,Yuanjian Rd,4x1,walome,AZ,85348
100,100,638017150,Florencio,,Holiday,NA,PO Box 1458,,Clear Spring,MD,21722
6561,6561,0,Agazarian,K,Gudmundson,288,Dekeno Rd,5p8,Suncook,NH,3275
6902,24632,0,Aldyn,Q,Evely,275,Ayn Rd,2o1,Ellensburg,WA,98950
18791,18791,563625740,Masanao,E,Oros,316,Kuochuan Rd,0s1,Wakefield,RI,2883
11266,11266,174606244,Coffin,V,Tamagawa,256,Shizuko Road,6o1,El Nido,CA,95317
15390,15390,417050707,Broyles,T,Delgrande,940,Chaiman Ave,8q1,Longview,WA,98632
2044,18356,151163304,Heim,W,Hertel,645,Greger St,6l7,Lafaydtte,LA,70509
5978,18524,107184526,Jinlun,Z,Adrene,NA,PO Box 2664,,Honolulu,HI,96822
11106,17296,0,Barriga,I,Finckler,187,Duncan Avenue,1h8,North Sandwich,NH,3259
4670,19029,487306646,Hellmut,X,Natkin,895,Otes Avenue,0b1,Salem,NH,3079
11216,11216,788085053,Grils,J,Mall,917,Menodrf Rd,1q6,Seco,KY,41849
15461,15461,486475244,Whittum,K,Coyn,218,Organization Avenue,3x0,Camden,NJ,8101
12630,28858,0,Liborio,P,Baryosik,881,Stemple Road,0,Sharon,CT,6069
8320,8320,125772172,Vangelder,I,Boecke,210,Foad Ln,7j1,Greenwood,NE,68366
13633,30526,758250514,Saindon,V,Giliham,969,Oguz Avenue,4f7,Winn,MI,48896
2441,2441,0,Borkowicz,,Launce,954,Lippiello Road,2r5,Gunnison,CO,81247
11900,11900,282012331,Velnorm,D,Mcdavit,172,Petraitis Avenue,2q3,Mount Olive,NC,28365
9157,9157,813725646,Beaute,C,Asarias,516,Lonnman,0i0,Goodfield,IL,61742
15939,15939,313883115,Fausto,L,Beumier,449,Kiow St,8v6,Myrtle Beach,SC,29572
3213,6837,0,Weiner,R,Callida,NA,PO Box 3871,,New Springfield,OH,44443
2241,8026,361372730,Ernestus,F,Girardin,937,Fouad Avenue,1a7,Yantis,TX,75497
8542,8542,646258818,Cochrane,,Baragar,NA,PO Box 4409,,Cypress,FL,32432
19863,38070,405310854,Sharma,U,Geraud,931,Codeglia St,3u4,Rockland,DE,19732
15079,25184,615643275,tilombardo,,Panchal,33,Emmalee Street,2j7,Kosrrae,FM,96944
16628,17151,104048486,Loughery,,Scheidt,158,Sriram Avenue,3b5,Sycamore,PA,15364
11603,11687,104615016,Lingar,E,Thevenaerd,NA,PO Box 2349,,Fort Eyward,NY,12823
5077,22922,221054677,Paarran,N,Grooms,218,Myrtice St,3c8,Kosrae,FM,96944
19156,36829,0,aia,T,Howsem,469,Husfeld Avenue,0i4,Saint Paul,MN,55106
17283,27555,0,Carveiro,B,Henriksen,921,Michaxil Avenue,1i2,FPO Sanq Francisco,GU,96630
12915,12915,545720088,Parskey,C,Mckerrow,253,Niewieroski St,5,Washington,DC,20018
14231,31600,144207711,Miu,Q,Bweule,321,Bureau,7c7,Waerendale,GA,15086
2318,2318,781101238,Gerianna,K,Consigny,73,Putt Pkwy,7f8,Wilbur,WA,99185
2508,2508,125144100,Henri,R,Byhre,583,Ruza Avenue,4p5,Bacliff,TX,77518
18637,18637,710185837,Still,N,Lyddajune,200,Huffaker Ave,4n2,Westby,MT,59275
